group,total_income,salary,dividend,interest,rental,business,other,withholding_tax,salary_ratio,dividend_ratio,interest_ratio,rental_ratio,business_ratio,other_ratio,shannon_entropy,tax_burden_rate
high,145361,14752,99493,30584,58,0,471,24540,0.1014852677127978,0.6844545648420141,0.21040031370174944,0.0003990066111267809,0.0,0.0032402088593226517,1.2137937593063668,0.16882107305260696
high,57284,15431,18438,11341,0,1,12070,7901,0.26937713846798406,0.32186998114656795,0.19797849312198867,0.0,1.745688150268836e-05,0.2107045597374485,1.9724055178198925,0.13792682075274074
high,70678,16024,44661,9431,456,65,38,10917,0.2267183564899969,0.631893941537678,0.133436147033023,0.006451795466764764,0.0009196638274993633,0.000537649622230397,1.3536745406128678,0.15446107699708536
high,68591,18538,22622,19355,13,0,8061,11388,0.27026869414354654,0.3298100333863043,0.28217987782653703,0.00018952923852983628,0.0,0.1175227070606931,1.918370367467213,0.16602761295213658
high,70530,15650,37135,16353,14,0,1376,10100,0.2218913937331632,0.526513540337445,0.23185878349638453,0.00019849709343541756,0.0,0.019509428611938183,1.5713955144488434,0.14320147454983695
high,63097,12134,44081,4747,1950,0,182,12337,0.1923070827456139,0.6986227554400367,0.0752333708417199,0.030904797375469514,0.0,0.0028844477550438214,1.2790470870152861,0.19552435139547047
high,84661,7334,64961,3793,1230,0,7340,14477,0.08662784517073978,0.7673072607221744,0.04480221117161385,0.014528531437143432,0.0,0.08669871605579901,1.1942007670826875,0.17099963383376052
high,56615,10945,19473,24635,1164,0,396,8656,0.19332332420736553,0.3439547823015102,0.4351320321469575,0.02055992228208072,0.0,0.006994612735140864,1.6756045276234761,0.15289234301863464
high,32768,730,24888,3055,2098,0,1994,5189,0.02227783203125,0.759521484375,0.093231201171875,0.06402587890625,0.0,0.06085205078125,1.2424367180956066,0.158355712890625
high,86180,2388,70175,12559,86,17,952,16124,0.027709445346948247,0.8142840566256672,0.14572986771872826,0.0009979113483406822,0.0001972615456022279,0.011046646553724762,0.8738160404181451,0.1870967741935484
high,75228,1395,63574,9983,91,1,181,13572,0.01854362737278673,0.8450842771308555,0.132703248790344,0.001209655979156697,1.329292284787579e-05,0.0024060190354655182,0.7314237988415474,0.18041154889137023
high,58491,4612,45535,6260,0,461,1620,11873,0.07884973756646321,0.7784958369663709,0.10702501239506933,0.0,0.007881554427176831,0.027696568702877365,1.1136109749811136,0.20298849395633517
high,81140,1063,68751,10872,56,2,392,12031,0.01310081340892285,0.8473132856790732,0.1339906334730096,0.0006901651466600936,2.464875523786049e-05,0.004831156026620656,0.7178087857734646,0.14827458713334976
high,57490,1405,37190,18878,4,0,9,8254,0.02443903287528266,0.646895112193425,0.3283701513306662,6.957731779439902e-05,0.0,0.00015654896503739782,1.0678704641103554,0.1435727952687424
high,82774,1196,55673,20217,403,0,5283,15927,0.014448981564259309,0.6725904269456593,0.2442433614419987,0.004868678570565637,0.0,0.06382438930098823,1.2606457822847918,0.19241549278759032
high,60244,3462,36446,13057,0,0,7278,10796,0.05746630369829361,0.6049731093552885,0.2167352765420623,0.0,0.0,0.12080871124095345,1.5219538208999932,0.17920456808976828
high,121166,10978,68879,18687,181,0,22439,21643,0.09060297443177129,0.5684680520938217,0.15422643315781656,0.001493818397900401,0.0,0.18519221563805027,1.6575982345355231,0.17862271594341647
high,49522,2062,19228,18610,7805,1465,349,7858,0.04163805985218691,0.38827187916481565,0.3757925770364686,0.15760672024554742,0.029582811679657525,0.007047372884778482,1.8722530679872853,0.15867695165784904
high,72754,24481,44964,1657,454,0,1196,10193,0.3364900898919647,0.6180278747560272,0.02277538004783242,0.006240206724028919,0.0,0.016438958682684114,1.2252231226043278,0.1401022624185612
high,43990,564,25069,17061,486,121,686,8683,0.012821095703568992,0.5698795180722892,0.38783814503296205,0.01104796544669243,0.002750625142077745,0.015594453284837464,1.2617024623191888,0.1973857694930666
high,65700,4633,42471,3314,8173,0,7106,10790,0.07051750380517503,0.6464383561643836,0.050441400304414005,0.12439878234398782,0.0,0.10815829528158295,1.6151520411080558,0.16423135464231356
high,91255,6050,41586,14307,23,2421,26864,13745,0.06629773711029532,0.45571201577995724,0.1567804503862802,0.0002520409840556682,0.026530053147772726,0.29438386937702044,1.856631434628572,0.15062188373239824
high,73525,5363,42632,13732,11153,0,642,14630,0.07294117647058823,0.5798299897993879,0.18676640598435906,0.15168990139408364,0.0,0.008731723903434206,1.655970302156112,0.19897993879632778
high,73123,14204,42166,16490,61,0,200,14494,0.19424804780985463,0.5766448313116256,0.22551044131121534,0.0008342108502112878,0.0,0.0027351175416763535,1.433586086399272,0.19821396824528534
high,73350,2069,50952,16977,52,26,3271,14799,0.028207225630538513,0.6946421267893661,0.2314519427402863,0.0007089297886843899,0.00035446489434219495,0.044594410361281527,1.210568741998846,0.20175869120654397
high,112595,11074,55658,38611,3956,717,2576,16282,0.09835250233136462,0.49432035170300637,0.3429193125804876,0.03513477507882233,0.0063679559483103155,0.02287845819086105,1.7019054113477876,0.14460677649984457
high,78587,12301,31530,29095,2605,0,3053,11960,0.1565271609808238,0.4012113962869177,0.37022662781376053,0.033147976128367285,0.0,0.03884866453739168,1.8231048063951605,0.1521880209194905
high,30065,7649,19819,565,1102,839,88,4370,0.25441543322800597,0.6592050557126227,0.01879261599866955,0.03665391651421919,0.027906203226342925,0.00292699151837685,1.3500274652359003,0.14535173790121403
high,62918,6854,21461,13565,4925,0,16110,10415,0.10893543977875965,0.34109475825677865,0.21559808004068787,0.07827648685590768,0.0,0.2560475539591214,2.145918586068801,0.16553291585873678
high,117905,771,71073,35373,2666,0,8019,20551,0.006539162885373818,0.6027988634917942,0.30001272210678087,0.022611424451889232,0.0,0.06801238285060006,1.3961089884215905,0.1743013443026165
high,126354,18368,89500,2194,8111,0,8179,23031,0.14536935910220491,0.708327397628884,0.017363914082656664,0.06419266505215505,0.0,0.06473083558890103,1.3683326661063053,0.18227361223229974
high,111006,27939,71090,9750,297,0,1928,19122,0.2516890978866007,0.6404158333783759,0.08783309010323766,0.002675531052375547,0.0,0.017368430535286382,1.34530802105343,0.17226095886708825
high,94902,17631,74294,347,1,1243,1383,17288,0.18578112157804894,0.7828496765083981,0.0036564034477671705,1.053718572843565e-05,0.013097721860445511,0.014572927862426503,0.9282311022426001,0.1821668668731955
high,138320,21385,61558,30336,18662,0,6377,22946,0.15460526315789475,0.44504048582995953,0.2193175245806825,0.13491902834008096,0.0,0.04610323886639676,2.0108188678302388,0.1658906882591093
high,69065,8107,27958,13005,5673,5,14313,13098,0.1173821762108159,0.4048070658075726,0.18830087598638964,0.0821400130312025,7.239556939115326e-05,0.20723955693911533,2.112277683154706,0.1896474335770651
high,67855,264,41759,12111,2647,0,11072,9539,0.003890649178395107,0.6154152236386412,0.17848353105887554,0.03900965293640852,0.0,0.16317146857269177,1.5152468369167105,0.1405791761845111
high,78499,1184,66709,8497,1719,0,388,15863,0.015082994687830418,0.8498070039108778,0.10824341711359381,0.021898368132078117,0.0,0.004942738124052536,0.7965918215109198,0.20207900737589013
high,166235,29233,59038,68140,21,51,9750,26602,0.17585346046259812,0.3551478328871778,0.4099016452612266,0.0001263271874154059,0.0003067945980088429,0.05865190844286702,1.7439796356392239,0.1600264685535537
high,75604,4438,55107,15819,13,0,224,14068,0.058700597851965505,0.7288900058197979,0.2092349611131686,0.0001719485741495159,0.0,0.00296280620073012,1.0718897168457258,0.18607481085656843
high,64513,5698,38628,13713,0,766,5704,13136,0.08832328367925844,0.5987630400074404,0.2125618092477485,0.0,0.011873575868429619,0.08841628818997721,1.6125098875299906,0.20361787546696014
high,43942,1021,29722,12238,14,0,944,7180,0.023235173637977335,0.6763916071184743,0.27850348186245505,0.0003186017932729507,0.0,0.021482863774976105,1.1439972943800072,0.16339720540712757
high,85448,29616,47372,3116,4,224,5114,16515,0.3465967606029398,0.5543956558374684,0.03646662297537684,4.681209624566988e-05,0.0026214773897575133,0.059849265050088946,1.4421332425709958,0.19327544237430952
high,83827,10623,33147,19314,16056,0,4684,11791,0.12672527944457038,0.3954215228983502,0.23040309208250326,0.19153733284025434,0.0,0.0558769847423861,2.084116918364714,0.1406587376382311
high,95973,814,41824,33061,2687,18,17565,19127,0.00848155210319569,0.4357892323882759,0.3444823023141925,0.027997457618288476,0.0001875527492107155,0.1830202244381232,1.7053459062089442,0.19929563523074198
high,69415,2226,30249,26254,537,4024,6121,11338,0.0320679968306562,0.43577036663545343,0.37821796441691274,0.007736080097961536,0.057970179356046966,0.08817978823020961,1.8132496937010454,0.16333645465677446
high,78302,7792,33401,14303,20493,0,2309,13035,0.09951214528364537,0.4265663712293428,0.18266455518377564,0.26171745293862225,0.0,0.029488391101121298,1.9596692793421038,0.16647084365661158
high,77781,7166,39001,21132,875,874,8730,14449,0.09213046888057495,0.5014206554299894,0.27168588729895476,0.011249533947879302,0.011236677337653154,0.11223820727427007,1.8268261957440797,0.1857651611576092
high,133894,50410,68279,7654,66,0,7483,19542,0.37649185176333516,0.5099481679537544,0.05716462276128878,0.0004929272409517977,0.0,0.055887493091550035,1.5000469904408915,0.14595127488909138
high,118873,3416,59551,37056,1,16627,2220,20173,0.02873655077267336,0.5009632128405945,0.31172764210544024,8.412339219166674e-06,0.13987196419708428,0.018675393066550014,1.67526651180224,0.1697021190682493
high,61048,3081,48847,3957,2046,0,3114,10141,0.050468483816013626,0.8001408727558642,0.06481784825055693,0.03351461145328266,0.0,0.05100904206526012,1.1138702630817865,0.16611518804874853
high,79725,2765,62716,6265,1883,0,6093,14205,0.034681718407024144,0.7866541235497021,0.07858262778300408,0.023618689244277204,0.0,0.07642521166509877,1.140060773320676,0.1781749764816557
high,48201,3072,22809,14272,0,0,8046,7373,0.0637331175701749,0.47320595008402316,0.29609344204477084,0.0,0.0,0.16692599738594635,1.7149691222794694,0.15296363145992822
high,46843,4961,25139,12428,186,12,4115,7709,0.10590696582200115,0.5366650299938092,0.26531178617936513,0.003970710671818628,0.0002561748820528147,0.08784663663727771,1.675762207700509,0.1645710138120957
high,88947,2646,51692,7218,7656,5785,13948,12580,0.029748052210867147,0.5811550698730705,0.08114944854801173,0.08607372929947048,0.06503873092965475,0.15681248383869045,1.8800425251073731,0.14143253847797002
high,71709,4547,36925,21842,174,1400,6818,14282,0.06340905604596354,0.5149283911363985,0.3045921711361196,0.0024264736643935907,0.019523351322707053,0.09507872094158334,1.722490638494811,0.1991660739935015
high,47203,14082,22083,2821,3804,2324,2086,6902,0.29832849607016504,0.46783043450628137,0.059763150647204624,0.08058809821409656,0.04923415884583607,0.0441921064339131,1.981769781645321,0.14621951994576615
high,75017,2694,34318,16909,2774,0,18319,14904,0.035911859978404896,0.4574696402148846,0.2254022421584441,0.036978284922084326,0.0,0.24419798179079408,1.8455626967331134,0.1986749670074783
high,30190,7719,20029,2202,26,193,18,5898,0.2556806889698576,0.6634315998675058,0.0729380589599205,0.0008612123219609142,0.006392845313017556,0.0005962239152037098,1.2330669372173875,0.19536270288174892
high,60913,4023,36158,9223,1016,4337,6152,12387,0.066045015021424,0.593600709208215,0.1514126705301003,0.016679526537849064,0.07119990806560177,0.1009965032094955,1.8219096662295808,0.20335560553576412
high,37941,8671,19743,7065,3,0,2457,6641,0.22853904746843784,0.5203605598165573,0.186210168419388,7.907013520993121e-05,0.0,0.06475844073693365,1.6854211513244486,0.17503492264305107
high,51278,3693,45019,1804,0,130,629,7259,0.07201918951597176,0.8779398572487227,0.03518077928156324,0.0,0.002535200280822185,0.012266469051055034,0.707864033384966,0.14156168337298647
high,46356,6949,27455,1862,5037,0,5051,9129,0.14990508240572958,0.59226421606696,0.04016740012080421,0.10865907325912504,0.0,0.10896108378634912,1.7406874613131487,0.19693243593062387
high,50947,4158,30669,15808,104,0,205,9948,0.08161422654915892,0.601978526704222,0.3102832355192651,0.002041337075784639,0.0,0.004023789428229336,1.309941163154657,0.19526174259524604
high,87234,18928,35763,31777,697,0,66,14902,0.21697961803883806,0.4099662975445354,0.3642731045234656,0.007990003897562877,0.0,0.0007565857349198707,1.5999207919194784,0.17082788820872596
high,54514,986,42950,7680,2336,0,560,7522,0.018087096892541364,0.787871005613237,0.14088124151594086,0.04285137762776534,0.0,0.010272590527204022,1.036631454352699,0.13798290347433687
high,99195,19935,59047,12279,3419,0,4512,18789,0.20096779071525783,0.5952618579565502,0.12378648117344625,0.034467463077776095,0.0,0.0454861636171178,1.6540921070835168,0.18941478905186754
high,111829,0,79719,26078,558,4,5467,22752,0.0,0.7128651780843968,0.23319532500514178,0.004989761153189244,3.5768897155478455e-05,0.048887140187250176,1.0894505289195138,0.20345348702036145
high,48679,3302,28138,841,4843,0,11554,9120,0.06783212473551223,0.5780315947328417,0.01727644364099509,0.09948848579469587,0.0,0.2373508083567863,1.6452773464619568,0.18734978121982784
high,55027,11305,24262,15388,3515,547,6,8570,0.20544459992367384,0.44091082559470807,0.27964453813582424,0.06387773274937758,0.00994057462700129,0.00010903738164900867,1.8251229976500423,0.15574172678866738
high,56101,1196,42723,6016,3991,1770,401,10669,0.02131869307142475,0.7615372275004011,0.10723516514857133,0.07113955187964564,0.03155023974617208,0.0071478226769576296,1.2426080697320299,0.19017486319316945
high,48553,16959,22740,6072,1474,0,1306,8734,0.34928840648363646,0.4683541696702572,0.1250592136428233,0.030358577224888265,0.0,0.0268984408790394,1.7110454433872315,0.1798858978847857
high,45651,7822,23279,10701,2988,1,857,8821,0.1713434535935686,0.5099340649711945,0.23440888479989486,0.06545311165144246,2.1905325184552365e-05,0.018772863683161375,1.7875890138166832,0.1932268734529364
high,79854,4907,51374,3913,222,11,19423,12232,0.06144964560322589,0.6433491121296366,0.049001928519548175,0.0027800736343827487,0.0001377513962982443,0.24323139730007262,1.3913551525211583,0.15317955268364766
high,101701,7637,63558,28348,51,314,1789,19921,0.07509267362169497,0.624949607181837,0.2787386554704477,0.0005014699953786099,0.0030874819323310487,0.01759078081828104,1.3518197471813762,0.19587811329288798
high,71513,1465,46910,21960,0,0,1175,14008,0.020485785801183,0.6559646497839554,0.30707703494469535,0.0,0.0,0.01643057905555633,1.1343839853788904,0.19588046928530478
high,77106,1119,37445,26527,281,5,11726,14742,0.014512489300443545,0.4856301714522865,0.34403288978808394,0.003644333774284751,6.48457966954582e-05,0.15207636241018857,1.5679132814805072,0.19119134697688897
high,56468,3948,33466,11071,245,0,7735,7881,0.0699157044697882,0.5926542466529716,0.1960579443224481,0.004338740525607424,0.0,0.13698023659417724,1.6034213015419017,0.13956577176453921
high,80139,6912,36740,34465,1715,8,295,12064,0.08625014038108786,0.45845343715294673,0.43006526160795616,0.02140031694930059,9.982655136699984e-05,0.003681104081658119,1.4940842527711182,0.15053843946143575
high,87087,2745,76712,7104,137,5,381,13987,0.031520203933997036,0.880866260176605,0.08157359881497812,0.001573139504173987,5.7413850517298795e-05,0.004374935409418168,0.6631050244205144,0.16060950543709165
high,98412,18901,45890,6860,18611,0,8147,17321,0.19205991139291956,0.46630492216396374,0.06970694630736089,0.18911311628663172,0.0,0.08278461976181767,1.9902140689897276,0.17600495874486852
high,121965,27182,61690,9703,6104,13347,3937,21212,0.22286721600459147,0.505800844504571,0.07955561021604558,0.05004714467265199,0.10943303406715041,0.03227975238798016,1.9960035721934322,0.1739187471815685
high,41643,78,37571,3909,0,20,62,6897,0.0018730639002953677,0.9022164589486829,0.09386931777249477,0.0,0.0004802727949475302,0.0014888456643373435,0.4905808448964087,0.1656220733376558
high,68663,19929,39204,7616,513,855,545,10684,0.2902436537873382,0.5709625271252349,0.11091854419410745,0.007471272737864644,0.012452121229774406,0.00793731704120123,1.5184601666387954,0.15560054177650262
high,110351,8769,72782,19085,1745,2398,5569,15931,0.0794646174479615,0.6595499814229142,0.17294813821351868,0.0158131779503584,0.021730659441237504,0.05046623954472547,1.5562697034104425,0.14436661199264167
